"ID1","ID2","HRO","relatedness","kintype","parent_offspring","agediff","yrsoverlap","adult_yrsoverlap","joint_sightings"
"ID073","ID089",0.409992604963515,0.0122,"unrelated","N",16,13,13,126
"ID089","ID073",0.409992604963515,0.0122,"unrelated","N",16,13,13,126
"ID089","ID025",0.846403335487015,NA,"no data","N",8,11,11,35
"ID025","ID089",0.846403335487015,NA,"no data","N",8,11,11,35
"ID069","ID089",0.0462385744381249,0,"unrelated","N",23,3,NA,18
"ID089","ID069",0.0462385744381249,0,"unrelated","N",23,3,NA,18
"ID065","ID089",0.220424506869009,0,"unrelated","N",19,8,NA,40
"ID089","ID065",0.220424506869009,0,"unrelated","N",19,8,NA,40
"ID040","ID089",0.110068273035143,0,"unrelated","N",11,9,6,32
"ID089","ID040",0.110068273035143,0,"unrelated","N",11,9,6,32
"ID089","ID090",0.169678986667577,NA,"no data","N",9,12,12,55
"ID090","ID089",0.169678986667577,NA,"no data","N",9,12,12,55
"ID089","ID131",0.128099393908217,0,"unrelated","N",5,13,13,35
"ID131","ID089",0.128099393908217,0,"unrelated","N",5,13,13,35
"ID111","ID089",0.134926275987777,NA,"no data","N",12,12,9,34
"ID089","ID111",0.134926275987777,NA,"no data","N",12,12,9,34
"ID177","ID089",0.85193358533307,0.0305,"unrelated","N",5,13,13,33
"ID089","ID177",0.85193358533307,0.0305,"unrelated","N",5,13,13,33
"ID123","ID089",0.868326298280599,0,"unrelated","N",4,13,13,64
"ID089","ID123",0.868326298280599,0,"unrelated","N",4,13,13,64
"ID005","ID089",0.923426872540953,0,"unrelated","N",8,13,13,36
"ID089","ID005",0.923426872540953,0,"unrelated","N",8,13,13,36
"ID034","ID089",0.35221471030885,0.006,"unrelated","N",11,13,10,57
"ID089","ID034",0.35221471030885,0.006,"unrelated","N",11,13,10,57
"ID148","ID089",0.866972900471105,0,"unrelated","N",18,10,NA,40
"ID089","ID148",0.866972900471105,0,"unrelated","N",18,10,NA,40
"ID089","ID169",0.898334527127829,0,"unrelated","N",13,13,8,54
"ID169","ID089",0.898334527127829,0,"unrelated","N",13,13,8,54
"ID089","ID032",0.364778176513735,NA,"no data","N",2,4,4,18
"ID032","ID089",0.364778176513735,NA,"no data","N",2,4,4,18
"ID143","ID089",0.842192529088996,0,"unrelated","N",9,13,12,37
"ID089","ID143",0.842192529088996,0,"unrelated","N",9,13,12,37
"ID096","ID089",0.395978733807241,0.0564,"distant","N",3,13,13,33
"ID089","ID096",0.395978733807241,0.0564,"distant","N",3,13,13,33
"ID089","ID052",0.477488448803113,0.0035,"unrelated","N",6,13,13,63
"ID052","ID089",0.477488448803113,0.0035,"unrelated","N",6,13,13,63
"ID070","ID089",0.208145851659437,0,"unrelated","N",7,7,7,25
"ID089","ID070",0.208145851659437,0,"unrelated","N",7,7,7,25
"ID007","ID089",0.797887830096477,NA,"no data","N",10,13,11,33
"ID089","ID007",0.797887830096477,NA,"no data","N",10,13,11,33
"ID047","ID089",0.0611583900969392,0,"unrelated","N",21,7,NA,32
"ID089","ID047",0.0611583900969392,0,"unrelated","N",21,7,NA,32
"ID089","ID093",0.827660153398708,0.0225,"unrelated","N",1,13,13,46
"ID093","ID089",0.827660153398708,0.0225,"unrelated","N",1,13,13,46
"ID067","ID089",0.97369406298043,NA,"no data","N",16,11,5,31
"ID089","ID067",0.97369406298043,NA,"no data","N",16,11,5,31
"ID151","ID089",0.74825799841747,0.0053,"unrelated","N",22,5,NA,50
"ID089","ID151",0.74825799841747,0.0053,"unrelated","N",22,5,NA,50
"ID089","ID159",0.522248233455512,0,"unrelated","N",2,13,13,102
"ID159","ID089",0.522248233455512,0,"unrelated","N",2,13,13,102
"ID167","ID089",0.934678461013836,NA,"no data","N",3,13,13,34
"ID089","ID167",0.934678461013836,NA,"no data","N",3,13,13,34
"ID089","ID029",0.287958282869426,0,"unrelated","N",11,13,10,140
"ID029","ID089",0.287958282869426,0,"unrelated","N",11,13,10,140
"ID066","ID089",0.900135013994442,0,"unrelated","N",5,13,13,43
"ID089","ID066",0.900135013994442,0,"unrelated","N",5,13,13,43
"ID089","ID098",0.846573078760221,0,"unrelated","N",10,11,10,65
"ID098","ID089",0.846573078760221,0,"unrelated","N",10,11,10,65
"ID089","ID064",0.41284391232266,0,"unrelated","N",15,13,6,246
"ID064","ID089",0.41284391232266,0,"unrelated","N",15,13,6,246
"ID089","ID107",0.515978656163941,0,"unrelated","N",14,13,13,62
"ID107","ID089",0.515978656163941,0,"unrelated","N",14,13,13,62
"ID089","ID127",0.0596662401538707,0,"unrelated","N",18,9,3,41
"ID127","ID089",0.0596662401538707,0,"unrelated","N",18,9,3,41
"ID102","ID089",0.111379832127398,0,"unrelated","N",3,13,13,46
"ID089","ID102",0.111379832127398,0,"unrelated","N",3,13,13,46
"ID089","ID024",0.947619005212615,0,"unrelated","N",7,13,13,40
"ID024","ID089",0.947619005212615,0,"unrelated","N",7,13,13,40
"ID089","ID077",0.862028254748918,0.0125,"unrelated","N",1,13,13,36
"ID077","ID089",0.862028254748918,0.0125,"unrelated","N",1,13,13,36
"ID089","ID165",0.380508723903463,0.0059,"unrelated","N",19,9,NA,39
"ID165","ID089",0.380508723903463,0.0059,"unrelated","N",19,9,NA,39
"ID089","ID068",0.871983221787444,0.0095,"unrelated","N",7,13,13,41
"ID068","ID089",0.871983221787444,0.0095,"unrelated","N",7,13,13,41
"ID089","ID016",0.774368426957245,0.0273,"unrelated","N",19,9,NA,43
"ID016","ID089",0.774368426957245,0.0273,"unrelated","N",19,9,NA,43
"ID099","ID089",0.847475456260601,0,"unrelated","N",1,13,13,72
"ID089","ID099",0.847475456260601,0,"unrelated","N",1,13,13,72
"ID153","ID089",0.179103160612576,0.0271,"unrelated","N",19,9,NA,190
"ID089","ID153",0.179103160612576,0.0271,"unrelated","N",19,9,NA,190
"ID013","ID089",0.814227115629063,0.0302,"unrelated","N",2,13,13,61
"ID089","ID013",0.814227115629063,0.0302,"unrelated","N",2,13,13,61
"ID136","ID089",0.902799636929622,NA,"no data","N",16,11,5,34
"ID089","ID136",0.902799636929622,NA,"no data","N",16,11,5,34
"ID142","ID089",0.350659499662078,0.0543,"distant","N",21,6,NA,58
"ID089","ID142",0.350659499662078,0.0543,"distant","N",21,6,NA,58
"ID089","ID058",0.440721604525194,0.0381,"distant","N",9,13,12,79
"ID058","ID089",0.440721604525194,0.0381,"distant","N",9,13,12,79
"ID089","ID119",0.159134599120331,0,"unrelated","N",6,13,13,48
"ID119","ID089",0.159134599120331,0,"unrelated","N",6,13,13,48
"ID089","ID075",0.340086387468026,0,"unrelated","N",8,9,9,27
"ID075","ID089",0.340086387468026,0,"unrelated","N",8,9,9,27
"ID014","ID089",0.35503332805337,0,"unrelated","N",1,13,13,47
"ID089","ID014",0.35503332805337,0,"unrelated","N",1,13,13,47
"ID089","ID061",0.327770291939276,0,"unrelated","N",18,9,3,69
"ID061","ID089",0.327770291939276,0,"unrelated","N",18,9,3,69
"ID012","ID089",0.363871055360714,0.0142,"unrelated","N",16,10,10,59
"ID089","ID012",0.363871055360714,0.0142,"unrelated","N",16,10,10,59
"ID115","ID089",0.254418269380657,NA,"no data","N",10,13,11,39
"ID089","ID115",0.254418269380657,NA,"no data","N",10,13,11,39
"ID089","ID038",0.300655914865286,0,"unrelated","N",7,10,10,55
"ID038","ID089",0.300655914865286,0,"unrelated","N",7,10,10,55
"ID110","ID089",0.545375988752106,0.0093,"unrelated","N",17,10,4,186
"ID089","ID110",0.545375988752106,0.0093,"unrelated","N",17,10,4,186
"ID089","ID001",0.891034093724405,0,"unrelated","N",13,12,8,49
"ID001","ID089",0.891034093724405,0,"unrelated","N",13,12,8,49
"ID039","ID089",0.937976909326122,NA,"no data","N",12,13,9,31
"ID089","ID039",0.937976909326122,NA,"no data","N",12,13,9,31
"ID089","ID028",0.216710925331466,NA,"no data","N",15,10,10,33
"ID028","ID089",0.216710925331466,NA,"no data","N",15,10,10,33
"ID089","ID045",0.544401722043163,0,"unrelated","N",9,13,12,44
"ID045","ID089",0.544401722043163,0,"unrelated","N",9,13,12,44
"ID044","ID089",0.0756245503312769,0,"unrelated","N",19,7,NA,39
"ID089","ID044",0.0756245503312769,0,"unrelated","N",19,7,NA,39
"ID006","ID089",0.74665799486979,NA,"no data","N",18,9,3,48
"ID089","ID006",0.74665799486979,NA,"no data","N",18,9,3,48
"ID089","ID043",0.161749691332814,0.0041,"unrelated","N",11,13,10,37
"ID043","ID089",0.161749691332814,0.0041,"unrelated","N",11,13,10,37
"ID042","ID089",0.881421830037161,0.0071,"unrelated","N",12,13,13,50
"ID089","ID042",0.881421830037161,0.0071,"unrelated","N",12,13,13,50
"ID101","ID089",0.354775122382005,0.0068,"unrelated","N",7,13,13,41
"ID089","ID101",0.354775122382005,0.0068,"unrelated","N",7,13,13,41
"ID085","ID089",0.0341574155930063,0,"unrelated","N",23,4,NA,22
"ID089","ID085",0.0341574155930063,0,"unrelated","N",23,4,NA,22
"ID019","ID089",0.0648125389123453,0,"unrelated","N",20,7,NA,40
"ID089","ID019",0.0648125389123453,0,"unrelated","N",20,7,NA,40
"ID172","ID089",0.383170356924216,0.0075,"unrelated","N",9,13,13,73
"ID089","ID172",0.383170356924216,0.0075,"unrelated","N",9,13,13,73
"ID174","ID089",0.562716391342047,NA,"no data","N",19,8,NA,27
"ID089","ID174",0.562716391342047,NA,"no data","N",19,8,NA,27
"ID089","ID056",0.101096347968679,0,"unrelated","N",8,13,13,43
"ID056","ID089",0.101096347968679,0,"unrelated","N",8,13,13,43
"ID089","ID030",0.126700590233041,0,"unrelated","N",6,11,11,41
"ID030","ID089",0.126700590233041,0,"unrelated","N",6,11,11,41
"ID010","ID089",0.531113119813724,NA,"no data","N",9,4,4,27
"ID089","ID010",0.531113119813724,NA,"no data","N",9,4,4,27
"ID089","ID018",0.748793652430286,0.0144,"unrelated","N",13,12,8,76
"ID018","ID089",0.748793652430286,0.0144,"unrelated","N",13,12,8,76
"ID089","ID144",0.910866848087609,0,"unrelated","N",3,13,13,56
"ID144","ID089",0.910866848087609,0,"unrelated","N",3,13,13,56
"ID089","ID051",0.353385457850337,0,"unrelated","N",1,13,13,81
"ID051","ID089",0.353385457850337,0,"unrelated","N",1,13,13,81
"ID105","ID089",0.190684946770787,0.0093,"unrelated","N",9,13,12,266
"ID089","ID105",0.190684946770787,0.0093,"unrelated","N",9,13,12,266
"ID175","ID089",0.122993429644404,NA,"no data","N",11,9,7,30
"ID089","ID175",0.122993429644404,NA,"no data","N",11,9,7,30
"ID089","ID126",0.885031724659359,NA,"no data","N",14,7,7,18
"ID126","ID089",0.885031724659359,NA,"no data","N",14,7,7,18
"ID003","ID089",0.921039063072932,0.0422,"distant","N",8,11,11,31
"ID089","ID003",0.921039063072932,0.0422,"distant","N",8,11,11,31
"ID089","ID171",0.627706035063487,0,"unrelated","N",13,13,8,164
"ID171","ID089",0.627706035063487,0,"unrelated","N",13,13,8,164
"ID130","ID089",0.522314138907256,0.005,"unrelated","N",4,13,13,173
"ID089","ID130",0.522314138907256,0.005,"unrelated","N",4,13,13,173
"ID122","ID089",0.216804518242471,NA,"no data","N",1,13,13,33
"ID089","ID122",0.216804518242471,NA,"no data","N",1,13,13,33
"ID089","ID118",0.887088145449569,0,"unrelated","N",1,13,13,56
"ID118","ID089",0.887088145449569,0,"unrelated","N",1,13,13,56
"ID033","ID089",0.379239797273622,0,"unrelated","N",19,8,NA,35
"ID089","ID033",0.379239797273622,0,"unrelated","N",19,8,NA,35
"ID089","ID161",0.282302607214993,NA,"no data","N",16,10,10,30
"ID161","ID089",0.282302607214993,NA,"no data","N",16,10,10,30
"ID089","ID147",0.540375390599221,0.0022,"unrelated","N",3,13,13,137
"ID147","ID089",0.540375390599221,0.0022,"unrelated","N",3,13,13,137
"ID089","ID048",0.831340289376348,NA,"no data","N",11,11,11,37
"ID048","ID089",0.831340289376348,NA,"no data","N",11,11,11,37
"ID089","ID120",0.749298151168041,0.0128,"unrelated","N",10,13,11,40
"ID120","ID089",0.749298151168041,0.0128,"unrelated","N",10,13,11,40
"ID015","ID089",0.0678193370239522,0,"unrelated","N",10,13,11,70
"ID089","ID015",0.0678193370239522,0,"unrelated","N",10,13,11,70
"ID089","ID132",0.255999520671718,0,"unrelated","N",13,8,8,123
"ID132","ID089",0.255999520671718,0,"unrelated","N",13,8,8,123
"ID089","ID176",0.862360680105907,0.0029,"unrelated","N",12,13,9,67
"ID176","ID089",0.862360680105907,0.0029,"unrelated","N",12,13,9,67
"ID162","ID089",0.461249201107972,0,"unrelated","N",20,7,NA,108
"ID089","ID162",0.461249201107972,0,"unrelated","N",20,7,NA,108
"ID089","ID071",0.367418092802877,NA,"no data","N",14,7,7,50
"ID071","ID089",0.367418092802877,NA,"no data","N",14,7,7,50
"ID089","ID133",0.188435446186461,0,"unrelated","N",3,13,13,39
"ID133","ID089",0.188435446186461,0,"unrelated","N",3,13,13,39
"ID041","ID089",0.371378609303597,0,"unrelated","N",9,13,13,77
"ID089","ID041",0.371378609303597,0,"unrelated","N",9,13,13,77
"ID116","ID089",0.312993201541575,0,"unrelated","N",19,8,NA,75
"ID089","ID116",0.312993201541575,0,"unrelated","N",19,8,NA,75
"ID089","ID138",0.943873768338656,0.546,"maternal","Y",18,9,3,27
"ID138","ID089",0.943873768338656,0.546,"maternal","Y",18,9,3,27
"ID089","ID158",0.887841168481033,0.031,"unrelated","N",1,13,13,45
"ID158","ID089",0.887841168481033,0.031,"unrelated","N",1,13,13,45
"ID164","ID089",0.428480654871133,0.0078,"unrelated","N",1,8,8,114
"ID089","ID164",0.428480654871133,0.0078,"unrelated","N",1,8,8,114
"ID089","ID154",0.126741311587341,NA,"no data","N",13,13,8,35
"ID154","ID089",0.126741311587341,NA,"no data","N",13,13,8,35
"ID054","ID089",0.472325861277334,0,"unrelated","N",2,13,13,64
"ID089","ID054",0.472325861277334,0,"unrelated","N",2,13,13,64
"ID135","ID089",0.292666056566722,0.0076,"unrelated","N",12,13,9,101
"ID089","ID135",0.292666056566722,0.0076,"unrelated","N",12,13,9,101
"ID020","ID089",0.217516097027174,0,"unrelated","N",4,13,13,269
"ID089","ID020",0.217516097027174,0,"unrelated","N",4,13,13,269
"ID089","ID124",0.0540334495465032,NA,"no data","N",2,12,12,32
"ID124","ID089",0.0540334495465032,NA,"no data","N",2,12,12,32
"ID089","ID141",0.814233503371909,0.0276,"unrelated","N",6,11,11,50
"ID141","ID089",0.814233503371909,0.0276,"unrelated","N",6,11,11,50
"ID063","ID089",0.220264016414028,0,"unrelated","N",12,12,12,239
"ID089","ID063",0.220264016414028,0,"unrelated","N",12,12,12,239
"ID089","ID026",0.3954998536412,0.0153,"unrelated","N",17,11,4,44
"ID026","ID089",0.3954998536412,0.0153,"unrelated","N",17,11,4,44
"ID002","ID089",0.047794508813825,0,"unrelated","N",9,13,12,62
"ID089","ID002",0.047794508813825,0,"unrelated","N",9,13,12,62
"ID079","ID089",0.0927307547750297,0,"unrelated","N",11,13,10,58
"ID089","ID079",0.0927307547750297,0,"unrelated","N",11,13,10,58
"ID166","ID089",0.334233185117406,0,"unrelated","N",17,10,4,43
"ID089","ID166",0.334233185117406,0,"unrelated","N",17,10,4,43
"ID156","ID089",0.336899962223085,0.0115,"unrelated","N",12,13,13,35
"ID089","ID156",0.336899962223085,0.0115,"unrelated","N",12,13,13,35
"ID008","ID089",0.486840781386083,0,"unrelated","N",9,13,12,171
"ID089","ID008",0.486840781386083,0,"unrelated","N",9,13,12,171
"ID089","ID109",0.0809822663133234,NA,"no data","N",4,12,12,37
"ID109","ID089",0.0809822663133234,NA,"no data","N",4,12,12,37
"ID089","ID121",0.593549123242024,0,"unrelated","N",5,13,13,59
"ID121","ID089",0.593549123242024,0,"unrelated","N",5,13,13,59
"ID089","ID004",0.46667941955995,0,"unrelated","N",23,4,NA,61
"ID004","ID089",0.46667941955995,0,"unrelated","N",23,4,NA,61
"ID094","ID089",0.964491908273961,NA,"no data","N",13,13,8,35
"ID089","ID094",0.964491908273961,NA,"no data","N",13,13,8,35
"ID089","ID080",0.256786593049727,0,"unrelated","N",3,10,10,43
"ID080","ID089",0.256786593049727,0,"unrelated","N",3,10,10,43
"ID089","ID036",0.874332494671147,0.032,"unrelated","N",14,13,7,58
"ID036","ID089",0.874332494671147,0.032,"unrelated","N",14,13,7,58
"ID089","ID168",0.11524317876284,NA,"no data","N",7,7,7,21
"ID168","ID089",0.11524317876284,NA,"no data","N",7,7,7,21
"ID081","ID089",0.842029547101049,0,"unrelated","N",11,11,11,52
"ID089","ID081",0.842029547101049,0,"unrelated","N",11,11,11,52
"ID072","ID089",0.165837598541547,0,"unrelated","N",1,10,10,37
"ID089","ID072",0.165837598541547,0,"unrelated","N",1,10,10,37
"ID037","ID089",0.131756330847514,0,"unrelated","N",10,10,8,38
"ID089","ID037",0.131756330847514,0,"unrelated","N",10,10,8,38
"ID137","ID089",0.247112256441912,0.0013,"unrelated","N",6,11,11,189
"ID089","ID137",0.247112256441912,0.0013,"unrelated","N",6,11,11,189
"ID055","ID089",0.765188296287799,0.0494,"distant","N",1,13,13,46
"ID089","ID055",0.765188296287799,0.0494,"distant","N",1,13,13,46
"ID089","ID114",0.509905083064273,0.0045,"unrelated","N",6,13,13,197
"ID114","ID089",0.509905083064273,0.0045,"unrelated","N",6,13,13,197
"ID089","ID060",0.298152875497528,NA,"no data","N",9,6,6,26
"ID060","ID089",0.298152875497528,NA,"no data","N",9,6,6,26
"ID089","ID152",0.125555771038301,0.0074,"unrelated","N",4,13,13,43
"ID152","ID089",0.125555771038301,0.0074,"unrelated","N",4,13,13,43
"ID082","ID089",0.282584564414794,NA,"no data","N",11,4,1,17
"ID089","ID082",0.282584564414794,NA,"no data","N",11,4,1,17
"ID089","ID112",0.89191615397818,0.0261,"unrelated","N",3,13,13,86
"ID112","ID089",0.89191615397818,0.0261,"unrelated","N",3,13,13,86
"ID031","ID089",0.237621777300512,0,"unrelated","N",22,5,NA,76
"ID089","ID031",0.237621777300512,0,"unrelated","N",22,5,NA,76
"ID163","ID089",0.360033800590559,0.0108,"unrelated","N",3,13,13,41
"ID089","ID163",0.360033800590559,0.0108,"unrelated","N",3,13,13,41
"ID155","ID089",0.429508238962291,NA,"no data","N",16,5,5,21
"ID089","ID155",0.429508238962291,NA,"no data","N",16,5,5,21
"ID089","ID113",0.570852313319091,0.0416,"distant","N",14,12,7,44
"ID113","ID089",0.570852313319091,0.0416,"distant","N",14,12,7,44
"ID117","ID089",0.246555923196289,0,"unrelated","N",9,12,12,168
"ID089","ID117",0.246555923196289,0,"unrelated","N",9,12,12,168
"ID089","ID095",0.10293748312102,0,"unrelated","N",2,13,13,47
"ID095","ID089",0.10293748312102,0,"unrelated","N",2,13,13,47
"ID089","ID160",0.202932399995564,0,"unrelated","N",1,13,13,51
"ID160","ID089",0.202932399995564,0,"unrelated","N",1,13,13,51
"ID011","ID089",0.30869975781794,0,"unrelated","N",4,13,13,38
"ID089","ID011",0.30869975781794,0,"unrelated","N",4,13,13,38
"ID103","ID089",0.158241745080854,0,"unrelated","N",5,13,13,42
"ID089","ID103",0.158241745080854,0,"unrelated","N",5,13,13,42
"ID089","ID053",0.871325326906313,0.0146,"unrelated","N",12,13,9,64
"ID053","ID089",0.871325326906313,0.0146,"unrelated","N",12,13,9,64
"ID089","ID050",0.284927967218984,0,"unrelated","N",14,12,7,44
"ID050","ID089",0.284927967218984,0,"unrelated","N",14,12,7,44
"ID139","ID089",0.890385956142731,0.0415,"distant","N",14,13,7,35
"ID089","ID139",0.890385956142731,0.0415,"distant","N",14,13,7,35
"ID170","ID089",0.224749426199417,0.0058,"unrelated","N",2,12,12,37
"ID089","ID170",0.224749426199417,0.0058,"unrelated","N",2,12,12,37
"ID106","ID089",0.890860079508689,NA,"no data","N",17,8,8,28
"ID089","ID106",0.890860079508689,NA,"no data","N",17,8,8,28
"ID089","ID091",0.711012174100631,0.0342,"unrelated","N",18,11,3,91
"ID091","ID089",0.711012174100631,0.0342,"unrelated","N",18,11,3,91
"ID062","ID089",0.313354266600745,0.0033,"unrelated","N",21,7,NA,101
"ID089","ID062",0.313354266600745,0.0033,"unrelated","N",21,7,NA,101
"ID046","ID089",0.854971628644151,0,"unrelated","N",4,9,9,41
"ID089","ID046",0.854971628644151,0,"unrelated","N",4,9,9,41
"ID089","ID173",0.116840600180251,0,"unrelated","N",6,13,13,52
"ID173","ID089",0.116840600180251,0,"unrelated","N",6,13,13,52
"ID035","ID089",0.338154536151273,0.0125,"unrelated","N",9,13,12,77
"ID089","ID035",0.338154536151273,0.0125,"unrelated","N",9,13,12,77
"ID145","ID089",0.950149375519306,0.1171,"close unknown","N",18,9,3,30
"ID089","ID145",0.950149375519306,0.1171,"close unknown","N",18,9,3,30
"ID089","ID076",0.113506833676473,0.0139,"unrelated","N",1,13,13,55
"ID076","ID089",0.113506833676473,0.0139,"unrelated","N",1,13,13,55
"ID089","ID125",0.553697779714165,0,"unrelated","N",12,13,9,44
"ID125","ID089",0.553697779714165,0,"unrelated","N",12,13,9,44
"ID089","ID092",0.720778263177437,0,"unrelated","N",14,13,7,95
"ID092","ID089",0.720778263177437,0,"unrelated","N",14,13,7,95
"ID104","ID089",0.856958774526293,0.0032,"unrelated","N",11,12,11,52
"ID089","ID104",0.856958774526293,0.0032,"unrelated","N",11,12,11,52
"ID089","ID088",0.94667534364646,0.2987,"close unknown","N",0,13,13,34
"ID088","ID089",0.94667534364646,0.2987,"close unknown","N",0,13,13,34
"ID089","ID009",0.181267577805828,0.005,"unrelated","N",24,2,NA,46
"ID009","ID089",0.181267577805828,0.005,"unrelated","N",24,2,NA,46
"ID084","ID089",0.833521188813626,0,"unrelated","N",12,13,9,49
"ID089","ID084",0.833521188813626,0,"unrelated","N",12,13,9,49
"ID089","ID134",0.769014619321822,0.0193,"unrelated","N",2,13,13,60
"ID134","ID089",0.769014619321822,0.0193,"unrelated","N",2,13,13,60
"ID089","ID150",0.591112153888791,0.0019,"unrelated","N",10,13,11,170
"ID150","ID089",0.591112153888791,0.0019,"unrelated","N",10,13,11,170
"ID089","ID128",0.0789106154649048,0.0027,"unrelated","N",22,6,NA,32
"ID128","ID089",0.0789106154649048,0.0027,"unrelated","N",22,6,NA,32
"ID129","ID089",0.785786975663913,0,"unrelated","N",24,5,NA,21
"ID089","ID129",0.785786975663913,0,"unrelated","N",24,5,NA,21
"ID089","ID017",0.328383655726921,NA,"no data","N",14,3,NA,30
